"Species","sizeWeight","disweight","IntraHAIC","InterHAIC"
"BS","1.9",1.7,44458.052350666,50457.2749014833
"Other","1.9",1.7,19622.2594020964,19337.0430090923
"All","1.9",1.8,137571.293352345,156625.351838885
"JP","1.9",1.8,35747.045637694,45064.1416756131
"TA","1.9",1.8,27655.1671591531,30040.0575440029
"BS","1.9",1.8,44646.5324356115,50821.7245117215
"Other","1.9",1.8,19708.2281352796,19409.8274243647
"All","1.9",1.9,138155.259916776,157142.68146338
"JP","1.9",1.9,35914.0558343593,45209.1870493064
"TA","1.9",1.9,27895.1485135999,30175.6133931711
"BS","1.9",1.9,44892.1493965269,51218.8650211887
"Other","1.9",1.9,19808.5364142684,19492.8477016891
"All","1.9",2,138857.687804586,157692.218413663
"JP","1.9",2,36127.4457081204,45360.2375358488
"TA","1.9",2,28158.7612764555,30319.4356341136
"BS","1.9",2,45193.5393999382,51643.9887300306
"Other","1.9",2,19922.1968123544,19585.8197291253
"All","2",0,139608.436004699,152962.033443741
"JP","2",0,36498.07945643,43770.7271502174
"TA","2",0,26755.5715999492,29212.681949692
"BS","2",0,45168.6221620956,49810.0004490555
"Other","2",0,19803.4861026756,19059.2079506294
"All","2",0.1,139251.608623804,152857.985427765
"JP","2",0.1,36444.5834126315,43745.5601393487
"TA","2",0.1,26736.3172622173,29165.1409836135
"BS","2",0.1,45105.320755573,49610.4923472272
"Other","2",0.1,19738.4708792515,19047.4800449825
"All","2",0.2,138891.189341066,152781.642277514
"JP","2",0.2,36386.0711952179,43730.7188248924
"TA","2",0.2,26717.1258130975,29127.4424289483
"BS","2",0.2,45037.5904587137,49429.1844944455
"Other","2",0.2,19675.0252171158,19036.4110751065
"All","2",0.3,138528.648214077,152733.679446699
"JP","2",0.3,36322.1003377621,43726.3366776155
"TA","2",0.3,26698.2778948719,29099.8202173753
"BS","2",0.3,44965.0240663632,49267.9390912227
"Other","2",0.3,19613.8045723148,19026.2179331457
"All","2",0.4,138166.032951264,152714.739477003
"JP","2",0.4,36252.2799531985,43732.4496524463
"TA","2",0.4,26680.1938757226,29082.3925583677
"BS","2",0.4,44887.3483679999,49128.6524172247
"Other","2",0.4,19555.558860406,19017.1782584592
"All","2",0.5,137806.052356803,152725.471798356
"JP","2",0.5,36176.3386491805,43749.0053516851
"TA","2",0.5,26663.4759828037,29075.1851897439
"BS","2",0.5,44804.5197742461,49013.2646654155
"Other","2",0.5,19501.1135600244,19009.6327436149
"All","2",0.6,137452.215725491,152766.580663523
"JP","2",0.6,36094.2298722648,43775.8803479478
"TA","2",0.6,26648.9620935246,29078.1614890146
"BS","2",0.6,44716.8584637439,48923.7766950994
"Other","2",0.6,19451.3519480281,19003.9893117756
"All","2",0.7,137109.04073194,152838.874662975
"JP","2",0.7,36006.2814995947,43812.9055094177
"TA","2",0.7,26637.7944623289,29091.2551924181
"BS","2",0.7,44625.2200105502,48862.2675823777
"Other","2",0.7,19407.2022846497,19000.7294000365
"All","2",0.8,136782.313151392,152943.306598705
"JP","2",0.8,35913.3887096036,43859.8969066092
"TA","2",0.8,26631.5022402774,29114.401134257
"BS","2",0.8,44531.1918660699,48830.9006995746
"Other","2",0.8,19369.6306625312,19000.4148781404
"All","2",0.9,136479.352378538,153080.989669995
"JP","2",0.9,35817.2374249138,43916.6871752642
"TA","2",0.9,26632.0874279605,29147.5598511418
"BS","2",0.9,44437.2890561228,48831.9017839756
"Other","2",0.9,19339.637945858,19003.6925048896
"All","2",1,136209.212812557,153253.177004516
"JP","2",1,35720.5295801832,43983.1501737094
"TA","2",1,26642.0912232019,29190.7328001525
"BS","2",1,44347.1118768252,48867.4938251384
"Other","2",1,19318.2574699023,19011.2919050259
"All","2",1.1,135982.734248023,153461.197439799
"JP","2",1.1,35627.159921607,44059.2118443312
"TA","2",1.1,26664.605729324,29243.9660046857
"BS","2",1.1,44265.4216155223,48939.7825254669
"Other","2",1.1,19306.548212312,19024.0134152686
"All","2",1.2,135812.350089298,153706.34975134
"JP","2",1.2,35542.2738201609,44144.8428469584
"TA","2",1.2,26703.1913806467,29307.34107193
"BS","2",1.2,44198.0916242121,49050.6001315197
"Other","2",1.2,19305.5766276613,19042.7038880522
"All","2",1.3,135711.584044979,153989.766569061
"JP","2",1.3,35472.1351315099,44240.0324865474
"TA","2",1.3,26761.6701509343,29380.9537247479
"BS","2",1.3,44151.9022468833,49201.3280018152
"Other","2",1.3,19316.3808434544,19068.2210452297
"All","2",1.4,135694.22307192,154312.264498783
"JP","2",1.4,35423.7656090689,44344.7469942944
"TA","2",1.4,26843.7914745826,29464.8812389861
"BS","2",1.4,44134.168977958,49392.7234439553
"Other","2",1.4,19339.9146820675,19101.3892647518
"All","2",1.5,135773.235740019,154674.197992783
"JP","2",1.5,35404.3734088665,44458.8778782035
"TA","2",1.5,26952.8063309654,29559.1416120738
"BS","2",1.5,44152.2228159965,49624.7740166172
"Other","2",1.5,19376.9755757729,19142.9510472773
"All","2",1.6,135959.582018047,155075.333345307
"JP","2",1.6,35420.6446698731,44582.1880006893
"TA","2",1.6,27091.0212637001,29663.6490383756
"BS","2",1.6,44212.7967189452,49896.5971918713
"Other","2",1.6,19428.1271219376,19193.5188419172
"All","2",1.7,136261.104192358,155514.757357765
"JP","2",1.7,35478.0120080078,44714.26384172
"TA","2",1.7,27259.4227480885,29778.1718691217
"BS","2",1.7,44321.4029756954,50206.3983540916
"Other","2",1.7,19493.6303441379,19253.5319077392
"All","2",1.8,136681.685743164,155990.832376619
"JP","2",1.8,35580.0297124251,44854.4815758736
"TA","2",1.8,27457.4546879114,29902.2997490772
"BS","2",1.8,44481.8003980207,50551.4950017139
"Other","2",1.8,19573.3964872992,19323.2227341568
"All","2",1.9,137220.817887948,156501.204592235
"JP","2",1.9,35727.9723335131,45001.992437536
"TA","2",1.9,27682.9994219603,30035.4254585595
"BS","2",1.9,44695.6396367852,50928.4078827276
"Other","2",1.9,19666.9697645993,19402.5969725539
"All","2",2,137873.635020467,157042.865696508
"JP","2",2,35920.7294001579,45155.7300956839
"TA","2",2,27932.5654192456,30176.7443797285
"BS","2",2,44962.3414457912,51333.0107756997
"Other","2",2,19773.5427503217,19491.4294442748
