"Species","sizeWeight","disweight","IntraHAIC","InterHAIC"
"JP","2.3",0.7,35342.9816102587,42628.0445680674
"TA","2.3",0.7,24365.8463978678,28373.8475910433
"BS","2.3",0.7,44664.7495027114,48490.1923496778
"Other","2.3",0.7,19087.4343673819,18978.3150458105
"All","2.3",0.9,133157.040041131,150930.165430428
"JP","2.3",0.9,35294.7609542372,42929.4348322141
"TA","2.3",0.9,24422.5787437066,28586.6522245674
"BS","2.3",0.9,44608.0007262508,48748.1007339832
"Other","2.3",0.9,19140.1928626288,19083.7532589271
"All","2.3",1,133248.159126375,151303.564332551
"JP","2.3",1,35269.704040433,43085.7157412137
"TA","2.3",1,24461.8267882569,28699.8026378274
"BS","2.3",1,44577.9153499441,48894.6351721116
"Other","2.3",1,19169.822455172,19140.2659316985
"All","2.3",1.1,133355.509116248,151689.625678948
"JP","2.3",1.1,35244.8706471729,43244.4324861649
"TA","2.3",1.1,24509.9400082287,28816.9272772173
"BS","2.3",1.1,44547.9987418225,49053.0164709587
"Other","2.3",1.1,19201.6013243692,19199.1233983845
"All","2.3",1.2,133480.785609973,152087.769449616
"JP","2.3",1.2,35221.453554019,43404.6879453502
"TA","2.3",1.2,24568.3824231406,28937.6067975343
"BS","2.3",1.2,44519.7191877156,49223.3766562604
"Other","2.3",1.2,19235.5808575279,19260.2050882934
"All","2.3",1.3,133626.174906289,152497.447885397
"JP","2.3",1.3,35201.136816458,43565.6510771776
"TA","2.3",1.3,24638.7775479925,29061.4158638534
"BS","2.3",1.3,44494.9149387364,49405.8325704844
"Other","2.3",1.3,19271.8754147362,19323.4077942965
"All","2.3",1.5,133987.975377609,153349.17411127
"JP","2.3",1.5,35178.7034693582,43886.723198657
"TA","2.3",1.5,24822.1110082691,29316.7471414756
"BS","2.3",1.5,44464.5339795249,49807.1889014421
"Other","2.3",1.5,19352.1648183718,19455.8431276359
"All","2.4",0.1,132947.900193396,148415.524606821
"JP","2.4",0.1,35485.9116134081,41873.4761274329
"TA","2.4",0.1,24336.5106938275,27863.4533721217
"BS","2.4",0.1,44810.3088958568,47999.9557281017
"Other","2.4",0.1,18989.3284084317,18739.6120705612
"All","2.4",0.4,132985.870775068,149219.055540877
"JP","2.4",0.4,35434.7757832993,42212.9916521948
"TA","2.4",0.4,24351.8926986998,28097.0091408565
"BS","2.4",0.4,44764.2656511378,48196.7407659591
"Other","2.4",0.4,19035.1982482172,18853.2112607035
"All","2.4",0.5,133022.984778109,149521.617184022
"JP","2.4",0.5,35417.3177483671,42343.1999272322
"TA","2.4",0.5,24364.135679845,28186.2979065222
"BS","2.4",0.5,44746.0770092365,48285.8163389297
"Other","2.4",0.5,19055.0295177391,18897.1003882399
"All","2.4",0.7,133135.228176284,150173.287518518
"JP","2.4",0.7,35380.7835381028,42623.850281109
"TA","2.4",0.7,24402.1930932816,28380.8088389382
"BS","2.4",0.7,44704.0566647802,48497.9326408894
"Other","2.4",0.7,19101.1514370262,18993.3476017594
"All","2.4",0.9,133299.199124794,150881.021053341
"JP","2.4",0.9,35341.2372362293,42924.8444460973
"TA","2.4",0.9,24462.5745388379,28594.6227836896
"BS","2.4",0.9,44654.6143380835,48754.4715258436
"Other","2.4",0.9,19155.320130748,19099.9105830838
"All","2.4",1,133401.460650715,151253.896501547
"JP","2.4",1,35320.5653754436,43080.4630411947
"TA","2.4",1,24503.1877742585,28707.8816698168
"BS","2.4",1,44628.051300291,48899.3349154169
"Other","2.4",1,19185.2340526894,19156.6634484977
"All","2.4",1.1,133518.30017012,151638.530247209
"JP","2.4",1.1,35299.9852043659,43238.2225291057
"TA","2.4",1.1,24552.1788408434,28824.8379338705
"BS","2.4",1.1,44601.4068739542,49055.3540644934
"Other","2.4",1.1,19216.9936601196,19215.53100741
"All","2.4",1.2,133651.057642631,152034.324303897
"JP","2.4",1.2,35280.528341813,43397.2407564725
"TA","2.4",1.2,24610.8519949464,28945.0682591683
"BS","2.4",1.2,44575.9963334166,49222.6392966922
"Other","2.4",1.2,19250.6338542114,19276.3837998561
"All","2.4",1.3,133801.550984659,152440.721743436
"JP","2.4",1.3,35263.689593381,43556.7052648232
"TA","2.4",1.3,24680.6606801842,29068.1477656894
"BS","2.4",1.3,44553.485263196,49401.292268248
"Other","2.4",1.3,19286.2535453903,19339.112096563
"All","2.4",1.5,134165.007954102,153283.112582733
"JP","2.4",1.5,35245.9193704533,43874.0880712947
"TA","2.4",1.5,24859.7158990755,29321.2023337324
"BS","2.4",1.5,44525.223045698,49792.8485838444
"Other","2.4",1.5,19364.1349276019,19469.8496767553
"All","2.6",0.1,133040.026135906,148302.322110252
"JP","2.6",0.1,35522.2738107407,41861.4276195412
"TA","2.6",0.1,24385.1130031476,27867.6878112554
"BS","2.6",0.1,44852.6060580942,48004.0242987626
"Other","2.6",0.1,19002.5799608691,18758.6331322142
"All","2.6",0.4,133162.82395378,149131.818395832
"JP","2.6",0.4,35489.698035825,42209.1588597075
"TA","2.6",0.4,24412.6457530839,28109.8828718523
"BS","2.6",0.4,44824.1191493828,48214.4664964363
"Other","2.6",0.4,19058.4290760339,18879.9188316806
"All","2.6",0.5,133227.777363771,149440.302294867
"JP","2.6",0.5,35479.4718901962,42340.81432127
"TA","2.6",0.5,24429.1886332133,28201.4118504876
"BS","2.6",0.5,44812.440933923,48306.0677538967
"Other","2.6",0.5,19080.9336758802,18925.8803240501
"All","2.6",0.7,133393.257441815,150099.401871388
"JP","2.6",0.7,35458.7196458202,42622.4585410079
"TA","2.6",0.7,24475.769815565,28399.1851225301
"BS","2.6",0.7,44784.2058368446,48520.0059129554
"Other","2.6",0.7,19131.2111631801,19025.3350950929
"All","2.6",0.9,133604.576346774,150808.360847747
"JP","2.6",0.9,35436.0888236594,42922.0136158543
"TA","2.6",0.9,24543.6808084003,28614.411404514
"BS","2.6",0.9,44748.9367674355,48773.8190758357
"Other","2.6",0.9,19187.7366429417,19133.6734775791
"All","2.6",1,133727.112421246,151179.415454551
"JP","2.6",1,35423.9261043837,43076.0528084264
"TA","2.6",1,24587.2151764293,28727.6249496537
"BS","2.6",1,44729.2228947174,48915.5115718389
"Other","2.6",1,19218.0812332691,19190.7213247522
"All","2.6",1.1,133861.216646286,151560.559665249
"JP","2.6",1.1,35411.596621995,43231.6955939988
"TA","2.6",1.1,24638.2381309464,28844.0198938116
"BS","2.6",1.1,44708.9777545366,49067.0980711062
"Other","2.6",1.1,19249.7359213613,19249.4657642547
"All","2.6",1.2,134007.617179432,151951.172986999
"JP","2.6",1.2,35399.8472781639,43388.0925174168
"TA","2.6",1.2,24697.7687940123,28963.1715279081
"BS","2.6",1.2,44689.2452872237,49228.6523401978
"Other","2.6",1.2,19282.7085976519,19309.764504965
"All","2.6",1.3,134167.499861259,152350.690645937
"JP","2.6",1.3,35389.8400679369,43544.4690233191
"TA","2.6",1.3,24766.9584071144,29084.661040758
"BS","2.6",1.3,44671.3862553986,49400.2503394013
"Other","2.6",1.3,19317.0722923111,19371.4988917031
"All","2.6",1.5,134534.534348189,153174.289705206
"JP","2.6",1.5,35381.6184622632,43854.4537119361
"TA","2.6",1.5,24939.1816430748,29333.0610948579
"BS","2.6",1.5,44648.0458371227,49773.7068220889
"Other","2.6",1.5,19390.5861499244,19498.9156875844
"All","2.7",0.1,133102.775974401,148260.945345235
"JP","2.7",0.1,35541.6958923635,41859.5397605025
"TA","2.7",0.1,24409.7092572989,27872.5627124614
"BS","2.7",0.1,44874.9335250542,48009.8323942662
"Other","2.7",0.1,19011.2663967116,18769.7252836388
"All","2.7",0.4,133264.850091529,149101.613115112
"JP","2.7",0.4,35518.464214556,42210.7267515578
"TA","2.7",0.4,24443.377910667,28118.6391636358
"BS","2.7",0.4,44855.0334440958,48226.4352458462
"Other","2.7",0.4,19071.5141766939,18894.4167881391
"All","2.7",0.5,133342.617428477,149412.492092917
"JP","2.7",0.5,35511.8255192857,42342.9015655539
"TA","2.7",0.5,24462.090756017,28211.1312635336
"BS","2.7",0.5,44846.5254435843,48319.1476323821
"Other","2.7",0.5,19095.1794702513,18941.2703833974
"All","2.7",0.7,133532.483717208,150074.270332824
"JP","2.7",0.7,35498.8176270413,42624.6701964666
"TA","2.7",0.7,24512.9745337338,28410.2249745238
"BS","2.7",0.7,44824.9761505209,48533.8120182942
"Other","2.7",0.7,19147.2342945794,19042.0607053848
"All","2.7",0.9,133765.359628688,150782.985918312
"JP","2.7",0.9,35484.3906104558,42923.2042535278
"TA","2.7",0.9,24584.7144500867,28625.876877002
"BS","2.7",0.9,44796.5561857364,48786.2554734659
"Other","2.7",0.9,19204.7285699869,19151.0653319563
"All","2.7",1,133897.092832341,151152.788798853
"JP","2.7",1,35476.3314225482,43076.3376816527
"TA","2.7",1,24629.7688752942,28738.9482669795
"BS","2.7",1,44780.1538055245,48926.4343508247
"Other","2.7",1,19235.2256730014,19208.1746229617
"All","2.7",1.1,134039.01955322,151531.913965172
"JP","2.7",1.1,35467.976236306,43230.8322434541
"TA","2.7",1.1,24681.901799015,28854.9613602472
"BS","2.7",1.1,44763.0145377162,49075.9311333428
"Other","2.7",1.1,19266.796902149,19266.7912454675
"All","2.7",1.2,134191.606115894,151919.735250617
"JP","2.7",1.2,35459.9465537498,43385.8559979458
"TA","2.7",1.2,24742.0055383225,28973.4934469619
"BS","2.7",1.2,44746.0622397607,49234.8042187298
"Other","2.7",1.2,19299.4391741377,19326.7685754004
"All","2.7",1.3,134355.768491887,152315.688134941
"JP","2.7",1.3,35453.2583933506,43540.6535006578
"TA","2.7",1.3,24811.0976545278,29094.1308207379
"BS","2.7",1.3,44730.5233730896,49403.1187194236
"Other","2.7",1.3,19333.2147299965,19387.9851731023
"All","2.7",1.5,134724.600595262,153129.88037473
"JP","2.7",1.5,35449.8216198662,43846.9476979442
"TA","2.7",1.5,24980.5990851369,29340.163229756
"BS","2.7",1.5,44709.8698520689,49768.1936231132
"Other","2.7",1.5,19404.7399899704,19513.7749700629
"All","2.8",0.1,133174.869168576,148228.421213695
"JP","2.8",0.1,35561.9650171863,41860.0326512922
"TA","2.8",0.1,24434.5170132505,27879.0363861155
"BS","2.8",0.1,44897.9994871495,48017.8165989362
"Other","2.8",0.1,19021.0846569867,18781.7103251034
"All","2.8",0.4,133374.300399235,149079.131270936
"JP","2.8",0.4,35548.0976490942,42214.2565621835
"TA","2.8",0.4,24474.3570256631,28128.7084375965
"BS","2.8",0.4,44886.5669180661,48240.1615211802
"Other","2.8",0.4,19085.3710729025,18909.5301644818
"All","2.8",0.5,133464.200885919,149392.056563733
"JP","2.8",0.5,35545.0167033045,42346.8212941372
"TA","2.8",0.5,24495.247163168,28222.0635773146
"BS","2.8",0.5,44881.172009207,48333.8885630648
"Other","2.8",0.5,19110.0906931818,18957.1851915075
"All","2.8",0.7,133677.074033621,150055.882371076
"JP","2.8",0.7,35539.6326352595,42628.4813351691
"TA","2.8",0.7,24550.4406252235,28422.2829798345
"BS","2.8",0.7,44866.1652403514,48549.1592739913
"Other","2.8",0.7,19163.7419760756,19059.1434451422
"All","2.8",0.9,133930.192286722,150763.843093822
"JP","2.8",0.9,35533.2176699777,42925.8096770668
"TA","2.8",0.9,24626.0205191058,28638.1884597457
"BS","2.8",0.9,44844.4245655042,48800.2226159703
"Other","2.8",0.9,19222.0791594765,19168.6772563231
"All","2.8",1,134070.535188559,151132.194660392
"JP","2.8",1,35529.1499688067,43077.9678134025
"TA","2.8",1,24672.6137173844,28751.0456412158
"BS","2.8",1,44831.2495885622,48938.9287482757
"Other","2.8",1,19252.6908988014,19225.7951412187
"All","2.8",1.1,134219.774242715,151509.14385259
"JP","2.8",1.1,35524.6561063296,43231.2616235837
"TA","2.8",1.1,24725.8941873201,28866.6166065674
"BS","2.8",1.1,44817.1421220104,49086.4100139174
"Other","2.8",1.1,19284.1596610202,19284.2434687903
"All","2.8",1.2,134378.139948345,151894.061895081
"JP","2.8",1.2,35520.2423769858,43384.8773288949
"TA","2.8",1.2,24786.6371050484,28984.4820961316
"BS","2.8",1.2,44802.9153045336,49242.7110562002
"Other","2.8",1.2,19316.4728157995,19343.8724468482
"All","2.8",1.3,134546.305507745,152286.386709428
"JP","2.8",1.3,35516.7909973826,43538.0786149403
"TA","2.8",1.3,24855.7370039627,29104.2345883418
"BS","2.8",1.3,44789.6721010348,49407.8872395068
"Other","2.8",1.3,19349.6830356665,19404.5587606199
"All","2.8",1.5,134916.877273468,153091.193040831
"JP","2.8",1.5,35518.093428717,43840.697992914
"TA","2.8",1.5,25022.8860289505,29347.8790794732
"BS","2.8",1.5,44771.7938355928,49764.9797651329
"Other","2.8",1.5,19419.3333137309,19528.7421432981
"All","2.9",0.1,133255.185038684,148203.893775916
"JP","2.9",0.1,35583.0923138206,41862.6555858866
"TA","2.9",0.1,24459.5495043487,27886.9495550361
"BS","2.9",0.1,44921.7758460596,48027.7524311745
"Other","2.9",0.1,19031.8794530095,18794.4814330799
"All","2.9",0.4,133490.161830893,149063.573439518
"JP","2.9",0.4,35578.5878582634,42219.5113567962
"TA","2.9",0.4,24505.5901394014,28139.937089201
"BS","2.9",0.4,44918.6928702972,48255.4395466686
"Other","2.9",0.4,19099.8678854125,18925.1624539438
"All","2.9",0.5,133591.550459732,149378.216835291
"JP","2.9",0.5,35579.0264489009,42352.3424016164
"TA","2.9",0.5,24528.6597067227,28234.0588490019
"BS","2.9",0.5,44916.3523927045,48350.0883852014
"Other","2.9",0.5,19125.5429939203,18973.5323077575
"All","2.9",0.7,133826.121658478,150043.501490525
"JP","2.9",0.7,35581.1292007482,42633.673761995
"TA","2.9",0.7,24588.1546949859,28435.2186886164
"BS","2.9",0.7,44907.7396107441,48565.848805159
"Other","2.9",0.7,19180.6232647506,19076.4993898816
"All","2.9",0.9,134098.232498437,150750.237295963
"JP","2.9",0.9,35582.5200595148,42929.6247289485
"TA","2.9",0.9,24667.5639123747,28651.2167694596
"BS","2.9",0.9,44892.500514845,48815.5188999254
"Other","2.9",0.9,19239.687156952,19186.4333389069
"All","2.9",1,134246.624960379,151116.957151692
"JP","2.9",1,35582.3250673531,43080.7440342718
"TA","2.9",1,24715.7009902785,28763.7932055068
"BS","2.9",1,44882.4635031351,48952.7890713554
"Other","2.9",1,19270.3785521609,19243.5103703681
"All","2.9",1.1,134402.68759273,151491.591003279
"JP","2.9",1.1,35581.5725564577,43232.7899765645
"TA","2.9",1.1,24770.1506451634,28878.8669367752
"BS","2.9",1.1,44871.3068977753,49098.3228121994
"Other","2.9",1.1,19301.7271722373,19301.7527138245
"All","2.9",1.2,134566.438809883,151873.510113562
"JP","2.9",1.2,35580.6630459299,43384.9674970753
"TA","2.9",1.2,24831.5799988474,28996.0233754076
"BS","2.9",1.2,44859.741797783,49252.1524136535
"Other","2.9",1.2,19333.7120975365,19361.0084314189
"All","2.9",1.3,134738.333679991,152262.156669667
"JP","2.9",1.3,35580.3561538193,43536.5593936828
"TA","2.9",1.3,24900.7705289031,29114.8620686759
"BS","2.9",1.3,44848.7576257784,49414.3244297982
"Other","2.9",1.3,19366.3775140163,19421.1531162133
"All","2.9",1.5,135110.550987564,153057.615880994
"JP","2.9",1.5,35586.3216659566,43835.5256051203
"TA","2.9",1.5,25065.8784023786,29356.1031563588
"BS","2.9",1.5,44833.7057245167,49763.8040420751
"Other","2.9",1.5,19434.2559265088,19543.7499122441
"All","3.1",0.1,133436.681716191,148175.802975717
"JP","3.1",0.1,35627.941732101,41873.3988438253
"TA","3.1",0.1,24510.3436252439,27906.5262557808
"BS","3.1",0.1,44971.3647874834,48052.6845641921
"Other","3.1",0.1,19055.8645422371,18822.0018158072
"All","3.1",0.4,133737.676021718,149050.421783601
"JP","3.1",0.4,35642.0628636648,42234.3649333888
"TA","3.1",0.4,24568.8381648741,28165.3307241387
"BS","3.1",0.4,44984.6169710103,48289.9276094234
"Other","3.1",0.4,19130.3335937728,18957.6448972129
"All","3.1",0.5,133860.229316032,149367.595460237
"JP","3.1",0.5,35649.3925908915,42367.383352619
"TA","3.1",0.5,24596.2502595324,28260.7118273663
"BS","3.1",0.5,44988.2001486065,48386.1562563513
"Other","3.1",0.5,19157.6508112827,19007.2010553641
"All","3.1",0.7,134134.520035952,150034.192281046
"JP","3.1",0.7,35665.9982019114,42647.4521554357
"TA","3.1",0.7,24664.2637142916,28463.2350138086
"BS","3.1",0.7,44991.9069698224,48602.5616858656
"Other","3.1",0.7,19215.1359583968,19111.742855737
"All","3.1",0.9,134441.104439205,150737.222189955
"JP","3.1",0.9,35682.3347978905,42940.1870217189
"TA","3.1",0.9,24751.2217322319,28678.9784607256
"BS","3.1",0.9,44989.1107627257,48849.3993291408
"Other","3.1",0.9,19275.3406574029,19222.121959944
"All","3.1",1,134604.018426292,151100.20758027
"JP","3.1",1,35689.5086931118,43089.0618709778
"TA","3.1",1,24802.4153114748,28790.8149044729
"BS","3.1",1,44985.0646359013,48983.8947365759
"Other","3.1",1,19306.0974542209,19278.9824340952
"All","3.1",1.1,134772.345141977,151469.855970246
"JP","3.1",1.1,35695.8587599728,43238.4916183359
"TA","3.1",1.1,24859.2147848118,28904.7484675242
"BS","3.1",1.1,44979.5459357371,49125.7166042334
"Other","3.1",1.1,19337.1582213775,19336.7107757546
"All","3.1",1.2,134945.74188749,151845.545226578
"JP","3.1",1.2,35701.599503817,43387.719957421
"TA","3.1",1.2,24922.0962607932,29020.3767709849
"BS","3.1",1.2,44973.0852365035,49274.8760455104
"Other","3.1",1.2,19368.4886483411,19395.1533359295
"All","3.1",1.3,135124.292560189,152226.7303791
"JP","3.1",1.3,35707.2754725023,43536.0677655328
"TA","3.1",1.3,24991.6424379334,29137.3154806512
"BS","3.1",1.3,44966.4716769091,49431.4042797753
"Other","3.1",1.3,19400.1187189741,19454.1854674902
"All","3.1",1.5,135499.412067585,153003.671588695
"JP","3.1",1.5,35722.2455797745,43827.8114374997
"TA","3.1",1.5,25153.4085595612,29373.7212966595
"BS","3.1",1.5,44957.1074929817,49766.6634258628
"Other","3.1",1.5,19464.7269539716,19573.6667872191
"All","3.2",0.1,133536.239569917,148170.90063708
"JP","3.2",0.1,35651.6597863181,41881.1217562686
"TA","3.2",0.1,24536.1312343565,27917.9358599442
"BS","3.2",0.1,44997.1342713879,48067.3290874693
"Other","3.2",0.1,19068.8251106241,18836.5814748216
"All","3.2",0.4,133867.858782978,149051.594124044
"JP","3.2",0.4,35674.9942193726,42243.5999975722
"TA","3.2",0.4,24600.8568559315,28179.2566203033
"BS","3.2",0.4,45018.3608216363,48308.8200460042
"Other","3.2",0.4,19146.1128009366,18974.3462386521
"All","3.2",0.5,134000.1428153,149369.617625682
"JP","3.2",0.5,35685.6800845371,42376.5529899318
"TA","3.2",0.5,24630.4201131254,28275.1383908721
"BS","3.2",0.5,45024.8077728124,48405.7142165038
"Other","3.2",0.5,19174.1293333401,19024.3821868941
"All","3.2",0.7,134292.567635072,150036.143743623
"JP","3.2",0.7,35709.2758310627,42655.7163080936
"TA","3.2",0.7,24702.6216753142,28478.1035427497
"BS","3.2",0.7,45034.4290766253,48622.2834848209
"Other","3.2",0.7,19232.6129735656,19129.5070716937
"All","3.2",0.9,134614.743292929,150736.764196216
"JP","3.2",0.9,35732.7340710912,42946.6393107108
"TA","3.2",0.9,24793.2649096396,28693.5205470452
"BS","3.2",0.9,45037.5632799127,48867.6802140743
"Other","3.2",0.9,19293.2483651877,19239.9470154856
"All","3.2",1,134784.178110092,151097.678808559
"JP","3.2",1,35743.397123696,43094.3201812076
"TA","3.2",1,24845.9515119907,28804.9077519232
"BS","3.2",1,45036.3639474315,49000.8313792275
"Other","3.2",1,19323.9960957497,19296.6384003891
"All","3.2",1.1,134957.985909924,151464.685529129
"JP","3.2",1.1,35753.1017296339,43242.3915829752
"TA","3.2",1.1,24903.9095170581,28918.2075993618
"BS","3.2",1.1,45033.5247057913,49140.8800007836
"Other","3.2",1.1,19354.8918582918,19354.0641180161
"All","3.2",1.2,135135.671288989,151837.168194418
"JP","3.2",1.2,35761.9809081,43390.1170568387
"TA","3.2",1.2,24967.531047873,29033.0249042488
"BS","3.2",1.2,45029.4965115916,49287.8281071398
"Other","3.2",1.2,19385.8959855828,19412.0707428705
"All","3.2",1.3,135317.161178398,152214.589958236
"JP","3.2",1.3,35770.4851767464,43536.8364088087
"TA","3.2",1.3,25037.3118525811,29148.9840996908
"BS","3.2",1.3,45024.9803809299,49441.7001995087
"Other","3.2",1.3,19417.0325419618,19470.5343162417
"All","3.2",1.5,135693.499837824,152982.384947774
"JP","3.2",1.5,35789.7620893905,43825.0179611443
"TA","3.2",1.5,25197.6974771219,29382.9663757879
"BS","3.2",1.5,45018.4311234604,49770.3067139695
"Other","3.2",1.5,19480.1271773731,19588.4862521128
"All","3.3",0.1,133640.74118311,148171.3028327
"JP","3.3",0.1,35676.2274379901,41890.1764802565
"TA","3.3",0.1,24562.194139602,27930.274705948
"BS","3.3",0.1,45023.5257118532,48083.2180648733
"Other","3.3",0.1,19082.299272013,18851.6062806955
"All","3.3",0.4,134001.484021964,149057.208698298
"JP","3.3",0.4,35708.6768635486,42253.8287417908
"TA","3.3",0.4,24633.136347463,28193.8611858403
"BS","3.3",0.4,45052.5876287265,48328.6255678239
"Other","3.3",0.4,19162.1492952964,18991.2672653819
"All","3.3",0.5,134142.963492695,149375.829123127
"JP","3.3",0.5,35722.6500772129,42386.6194780093
"TA","3.3",0.5,24664.8293382038,28290.1630300107
"BS","3.3",0.5,45061.829199124,48426.107391124
"Other","3.3",0.5,19190.7917590958,19041.7129877265
"All","3.3",0.7,134452.440832848,150041.847832177
"JP","3.3",0.7,35753.0474279388,42664.7135017556
"TA","3.3",0.7,24741.1536512994,28493.422884738
"BS","3.3",0.7,45077.1947500304,48642.7407963253
"Other","3.3",0.7,19250.1517067908,19147.296126061
"All","3.3",0.9,134789.179668194,150739.731986247
"JP","3.3",0.9,35783.3843696604,42953.70631586
"TA","3.3",0.9,24835.4029861923,28708.3939597059
"BS","3.3",0.9,45086.0600016807,48886.6797910833
"Other","3.3",0.9,19311.1347759963,19257.6993925179
"All","3.3",1,134964.673152502,151098.459520552
"JP","3.3",1,35797.403533234,43100.1528480319
"TA","3.3",1,24889.5483456815,28819.2853711347
"BS","3.3",1,45087.6056741409,49018.5124364762
"Other","3.3",1,19341.8488061497,19314.1854277604
"All","3.3",1.1,135143.554463507,151462.742287265
"JP","3.3",1.1,35810.3290183277,43246.8387047019
"TA","3.3",1.1,24948.6419904554,28931.9148087115
"BS","3.3",1.1,45087.3495553226,49156.8377789933
"Other","3.3",1.1,19372.56725254,19371.2815869458
"All","3.3",1.2,135325.191857944,151831.971533795
"JP","3.3",1.2,35822.2192886678,43393.047460855
"TA","3.3",1.2,25012.9990860792,29045.8948136886
"BS","3.3",1.2,45085.6693896485,49301.6496362033
"Other","3.3",1.2,19403.245835274,19428.8352634088
"All","3.3",1.3,135509.372044554,152205.619436909
"JP","3.3",1.3,35833.4389052345,43538.137747
"TA","3.3",1.3,25083.0359481048,29160.8589027545
"BS","3.3",1.3,45083.1852522986,49452.9663374215
"Other","3.3",1.3,19433.9033684494,19486.7236351662
"All","3.3",1.5,135886.758787479,152964.356670063
"JP","3.3",1.5,35856.8756798352,43822.7935924568
"TA","3.3",1.5,25242.1908213972,29392.4187782178
"BS","3.3",1.5,45079.4077097556,49775.198692394
"Other","3.3",1.5,19495.5566590164,19603.1649270907
"All","3.4",0.1,133749.584247884,148176.483630289
"JP","3.4",0.1,35701.6280151871,41900.4059625968
"TA","3.4",0.1,24588.5409279392,27943.4408629121
"BS","3.4",0.1,45050.5173742518,48100.2132667011
"Other","3.4",0.1,19096.2020289574,18867.0082950654
"All","3.4",0.4,134138.007670201,149066.788489845
"JP","3.4",0.4,35743.0718364625,42264.9126990508
"TA","3.4",0.4,24665.6710475531,28209.0512707438
"BS","3.4",0.4,45087.2669063804,48349.2219057241
"Other","3.4",0.4,19178.3754210146,19008.350792349
"All","3.4",0.5,134288.169561027,149385.770076438
"JP","3.4",0.5,35760.2577240203,42397.4512997509
"TA","3.4",0.5,24699.4664794317,28305.6966916208
"BS","3.4",0.5,45099.2312330812,48447.2172992156
"Other","3.4",0.5,19207.5757982733,19059.1404175206
"All","3.4",0.7,134613.665901785,150050.878434076
"JP","3.4",0.7,35797.2596231518,42674.3262018647
"TA","3.4",0.7,24779.8359726679,28509.1131900247
"BS","3.4",0.7,45120.166623713,48663.8198859947
"Other","3.4",0.7,19267.699297011,19165.0653182033
"All","3.4",0.9,134963.988670281,150745.730048509
"JP","3.4",0.9,35834.228054169,42961.2831643351
"TA","3.4",0.9,24877.599912941,28723.5282902994
"BS","3.4",0.9,45134.5610184338,48906.2845065527
"Other","3.4",0.9,19328.9539288546,19275.3418629288
"All","3.4",1,135145.101010343,151102.167417367
"JP","3.4",1,35851.4693332238,43106.4603189506
"TA","3.4",1,24933.1632489021,28833.8817437858
"BS","3.4",1,45138.7488359319,49036.8224323975
"Other","3.4",1,19359.6118299411,19331.5893734708
"All","3.4",1.1,135328.667536917,151463.655366136
"JP","3.4",1.1,35867.481420602,43251.737861807
"TA","3.4",1.1,24993.3624956545,28945.8080485937
"BS","3.4",1.1,45140.9781188798,49173.4710624628
"Other","3.4",1.1,19390.1418766097,19388.3315454077
"All","3.4",1.2,135513.935051094,151829.593776536
"JP","3.4",1.2,35882.2546487599,43396.4194929529
"TA","3.4",1.2,25058.4424222169,29058.9278838987
"BS","3.4",1.2,45141.5593307045,49316.2168055513
"Other","3.4",1.2,19420.4958242029,19445.4171028581
"All","3.4",1.3,135700.565223001,152199.464605801
"JP","3.4",1.3,35896.0750707058,43539.8825334646
"TA","3.4",1.3,25128.7468811774,29172.884070996
"BS","3.4",1.3,45141.0382243409,49465.072324969
"Other","3.4",1.3,19450.6878278798,19502.7247498684
"All","3.4",1.5,136078.821829766,152949.240404254
"JP","3.4",1.5,35923.5163148732,43821.0511099365
"TA","3.4",1.5,25286.7938284532,29402.0261264135
"BS","3.4",1.5,45139.9755835371,49781.1911515385
"Other","3.4",1.5,19510.9663822839,19617.6740941542
"All","3.6",0.1,133978.191811416,148199.309984229
"JP","3.6",0.1,35754.8356794628,41923.8310962242
"TA","3.6",0.1,24642.10754498,27971.8886435944
"BS","3.6",0.1,45106.2083135657,48137.0307568819
"Other","3.6",0.1,19124.9999587743,18898.7003095004
"All","3.6",0.4,134417.85940003,149096.16113863
"JP","3.6",0.4,35813.8269181763,42289.1634733842
"TA","3.6",0.4,24731.4686620071,28240.8585859302
"BS","3.6",0.4,45157.8540749943,48392.3571413546
"Other","3.6",0.4,19211.1679911503,19042.805159378
"All","3.6",0.5,134583.930471088,149415.222912791
"JP","3.6",0.5,35837.1947050336,42420.955398988
"TA","3.6",0.5,24769.3650816232,28337.9780140078
"BS","3.6",0.5,45175.0388034999,48491.1724257237
"Other","3.6",0.5,19241.2999404095,19094.1012655353
"All","3.6",0.7,134938.545557069,150077.428456984
"JP","3.6",0.7,35886.7888404867,42694.9963543172
"TA","3.6",0.7,24857.5491819454,28541.3292728954
"BS","3.6",0.7,45206.5780992552,48707.4478678404
"Other","3.6",0.7,19302.64671868,19200.3924879656
"All","3.6",0.9,135313.283937242,150765.439097642
"JP","3.6",0.9,35936.2696384446,42977.612482711
"TA","3.6",0.9,24962.0273930652,28754.3378281007
"BS","3.6",0.9,45231.4204351828,48946.9159407469
"Other","3.6",0.9,19364.2410966153,19310.1740068544
"All","3.6",1,135504.400181713,151117.034850041
"JP","3.6",1,35959.5533512655,43120.1656758604
"TA","3.6",1,25020.2838619314,28863.505136024
"BS","3.6",1,45240.582955598,49074.9293236356
"Other","3.6",1,19394.7274368191,19365.8566838079
"All","3.6",1.1,135696.247021271,151472.761505964
"JP","3.6",1.1,35981.3374391464,43262.5747419081
